wishlistId,productId
e5b1467e-4240-44d4-af19-1c583b9a40a7,e7a24dc7-db39-45a6-b963-d754586054a7
e5b1467e-4240-44d4-af19-1c583b9a40a7,2f5ac538-16b9-4116-9157-ffd4a6b54a8d
e5b1467e-4240-44d4-af19-1c583b9a40a7,698fa845-3e39-4942-aa82-88f4a12d5f7f
e5b1467e-4240-44d4-af19-1c583b9a40a7,7241525b-2702-4832-8d94-cafbe821ca0e
e5b1467e-4240-44d4-af19-1c583b9a40a7,b76c0480-a3a5-435e-bec7-461fcb4f84e3
80d3cb93-7e7c-40ec-8ad8-d863bedb98cc,8f34d4de-798d-4fcf-a844-5238cea9f2ea
80d3cb93-7e7c-40ec-8ad8-d863bedb98cc,e7a24dc7-db39-45a6-b963-d754586054a7
80d3cb93-7e7c-40ec-8ad8-d863bedb98cc,c151d8af-ea36-4334-aaa9-549643416a8e
80d3cb93-7e7c-40ec-8ad8-d863bedb98cc,5365f210-13b2-4e0b-aed5-835d61e95028
80d3cb93-7e7c-40ec-8ad8-d863bedb98cc,fcc07b49-811d-48d8-8106-5df71cfc523c
80d3cb93-7e7c-40ec-8ad8-d863bedb98cc,a6bbcd06-20b8-4a3d-9da9-40edf0bb4773
80d3cb93-7e7c-40ec-8ad8-d863bedb98cc,094d4256-9e9e-49b4-8e0b-04efe23b2385
80d3cb93-7e7c-40ec-8ad8-d863bedb98cc,7f0760fb-ebcc-49c7-8e15-872799480248
f5b82201-014c-4853-81dc-35241e9b29dc,938f13bb-7a3d-4850-86b8-6abd45e3d509
f5b82201-014c-4853-81dc-35241e9b29dc,bedc29a4-2e11-440f-b154-2b671b079820
f5b82201-014c-4853-81dc-35241e9b29dc,7c4ec45f-4cb9-4ddd-b238-167d58d0d224
f5b82201-014c-4853-81dc-35241e9b29dc,18ab8c3a-7e68-4bb5-841b-4854ec2ba2fa
f5b82201-014c-4853-81dc-35241e9b29dc,ed673a71-3f27-442e-a8c4-6a55011ac3e5
f5b82201-014c-4853-81dc-35241e9b29dc,93e2037d-1605-4db8-b1e9-0e23084a8e9c
f5b82201-014c-4853-81dc-35241e9b29dc,5438c9ba-57b3-4eec-8602-d1b7bf9fedd4
73b669ee-4bca-40e6-ab39-490ce7807dba,cbf399dc-085d-4ef1-beeb-740052444541
73b669ee-4bca-40e6-ab39-490ce7807dba,9560b98c-336f-48b6-b144-f5707fef8038
73b669ee-4bca-40e6-ab39-490ce7807dba,3810feac-292b-4968-96a8-905a8965e4b0
8bd280e1-048f-42cb-b18d-e94919d82411,bedc29a4-2e11-440f-b154-2b671b079820
8bd280e1-048f-42cb-b18d-e94919d82411,39c1ac48-e934-4add-ac52-805c8c56c21c
8bd280e1-048f-42cb-b18d-e94919d82411,a2db520b-a9fc-41cd-98c1-5e3d22a334e9
8bd280e1-048f-42cb-b18d-e94919d82411,79a66605-6c2e-4848-8c59-0058cc12a3db
8bd280e1-048f-42cb-b18d-e94919d82411,d076961e-1d1b-4d7d-aa39-61ef2be064b6
8bd280e1-048f-42cb-b18d-e94919d82411,6dc11c93-110b-468d-b4ca-b46fbc7d5bac
04728854-e4b9-4202-8150-f5f0643f7c3f,6dc11c93-110b-468d-b4ca-b46fbc7d5bac
04728854-e4b9-4202-8150-f5f0643f7c3f,21c470a2-6193-4233-b865-8a1c38cee4ef
04728854-e4b9-4202-8150-f5f0643f7c3f,14d413b9-38bd-451e-ac90-eb0d5563dcbe
04728854-e4b9-4202-8150-f5f0643f7c3f,f033586d-f7ab-4170-899e-25cc3cb300cd
ba126123-420a-4e76-aaf3-0964b73f7a7d,4849d0d9-9c42-48f8-b89b-05d93024bd0b
ba126123-420a-4e76-aaf3-0964b73f7a7d,a02044a3-ad8d-49c2-8c9b-ffb673646b40
ba126123-420a-4e76-aaf3-0964b73f7a7d,158ffa19-d05a-4ed0-bd5c-d7800181842b
ba126123-420a-4e76-aaf3-0964b73f7a7d,f033586d-f7ab-4170-899e-25cc3cb300cd
ba126123-420a-4e76-aaf3-0964b73f7a7d,68db4103-e11f-40bf-8f10-d9bec8df67c3
ba126123-420a-4e76-aaf3-0964b73f7a7d,847e598e-4dca-4062-bdb8-2261a7409cd8
ba126123-420a-4e76-aaf3-0964b73f7a7d,3c974f79-455d-47cd-9d0a-e61f8a6e2b5a
ba126123-420a-4e76-aaf3-0964b73f7a7d,2ec26918-1d00-4b8e-bd78-6099a5663a1f
ba126123-420a-4e76-aaf3-0964b73f7a7d,bfab9943-f6bf-41b6-abe3-cf355418410b
40f8adcd-21bb-46e8-a905-77d25e141858,168e8a7d-7631-4215-af23-817e78b4cc64
40f8adcd-21bb-46e8-a905-77d25e141858,5b0642ff-710e-4889-b254-4170d2ecb9c6
40f8adcd-21bb-46e8-a905-77d25e141858,f7de761f-29f6-4cee-8db2-ebb8f5932aa0
40f8adcd-21bb-46e8-a905-77d25e141858,ccbc6fa3-24ae-4d66-98f9-02e823fc2bf1
40f8adcd-21bb-46e8-a905-77d25e141858,563b480a-d429-4b59-b453-656b2cacb7ff
9d1a542b-68f9-48c0-adf5-1bb531304bdc,9333e1d6-1519-4747-8ab1-9e37fe6e2e0c
9d1a542b-68f9-48c0-adf5-1bb531304bdc,cad8160a-185e-44a1-99d7-9e208353217f
9d1a542b-68f9-48c0-adf5-1bb531304bdc,5b0642ff-710e-4889-b254-4170d2ecb9c6
9d1a542b-68f9-48c0-adf5-1bb531304bdc,d248e243-4f4d-43ef-baa7-d9ff026ab3cd
9d1a542b-68f9-48c0-adf5-1bb531304bdc,ed673a71-3f27-442e-a8c4-6a55011ac3e5
6057a11b-7ab2-4362-bd80-9dd0bbec9b88,a5cb0b65-9e26-4e48-b882-9f9c791c1e51
6057a11b-7ab2-4362-bd80-9dd0bbec9b88,08233bca-8504-454f-a3e5-d28fa111ef7f
6057a11b-7ab2-4362-bd80-9dd0bbec9b88,ca033b73-05f5-4fa9-9348-dba821498f34
6057a11b-7ab2-4362-bd80-9dd0bbec9b88,0c68ff00-91ea-4a61-9720-5cd4b7205d82
6057a11b-7ab2-4362-bd80-9dd0bbec9b88,b1e11c29-6bef-4e90-9177-b07b772e92d5
6057a11b-7ab2-4362-bd80-9dd0bbec9b88,988f10c3-27bd-464f-a465-23c50d91e2d9
6057a11b-7ab2-4362-bd80-9dd0bbec9b88,5438c9ba-57b3-4eec-8602-d1b7bf9fedd4
6057a11b-7ab2-4362-bd80-9dd0bbec9b88,abdaf101-9e5c-49d1-a56a-b15d346f734f
02b4dbbc-bac9-4efa-9915-8a6b91cc24e9,d055792c-1100-4430-b53b-28f620152e12
02b4dbbc-bac9-4efa-9915-8a6b91cc24e9,6dc11c93-110b-468d-b4ca-b46fbc7d5bac
02b4dbbc-bac9-4efa-9915-8a6b91cc24e9,b76c0480-a3a5-435e-bec7-461fcb4f84e3
02b4dbbc-bac9-4efa-9915-8a6b91cc24e9,93e2037d-1605-4db8-b1e9-0e23084a8e9c
02b4dbbc-bac9-4efa-9915-8a6b91cc24e9,d33ed18c-d598-43bd-bb9d-a459fb866368
02b4dbbc-bac9-4efa-9915-8a6b91cc24e9,fcc07b49-811d-48d8-8106-5df71cfc523c
d7d7bb78-567b-4327-9cf9-973480bae696,32d1f96d-b14c-48ed-ab44-8f60758f0994
d7d7bb78-567b-4327-9cf9-973480bae696,7454e4a1-bc2c-4330-8aff-7301516b1a2b
d7d7bb78-567b-4327-9cf9-973480bae696,80f8bfb2-e668-4b98-846a-7f0589f3bd91
d7d7bb78-567b-4327-9cf9-973480bae696,f7afd3d5-f595-4923-8609-a7a597914da3
d7d7bb78-567b-4327-9cf9-973480bae696,5438c9ba-57b3-4eec-8602-d1b7bf9fedd4
d7d7bb78-567b-4327-9cf9-973480bae696,b12c5d61-54bc-4716-9c31-973800975c5a
8265861e-941b-4108-a425-bfb1eec14749,cad8160a-185e-44a1-99d7-9e208353217f
8265861e-941b-4108-a425-bfb1eec14749,75773aa8-282f-4da1-85f7-2a66add96c02
8265861e-941b-4108-a425-bfb1eec14749,6dc11c93-110b-468d-b4ca-b46fbc7d5bac
8265861e-941b-4108-a425-bfb1eec14749,c6358634-ea53-4d52-b585-39607e6c0f46
8265861e-941b-4108-a425-bfb1eec14749,094d4256-9e9e-49b4-8e0b-04efe23b2385
8265861e-941b-4108-a425-bfb1eec14749,5365f210-13b2-4e0b-aed5-835d61e95028
8265861e-941b-4108-a425-bfb1eec14749,d636cf16-f1f7-485b-80b1-dc82533e22cd
8265861e-941b-4108-a425-bfb1eec14749,ed673a71-3f27-442e-a8c4-6a55011ac3e5
1d575581-e1e9-449a-b2df-253ec44f926d,5b0642ff-710e-4889-b254-4170d2ecb9c6
1d575581-e1e9-449a-b2df-253ec44f926d,76f9dbfe-16db-4f21-b54d-1aed264b31b2
1d575581-e1e9-449a-b2df-253ec44f926d,673a05fd-f773-478c-8ed6-f37485cf716d
1d575581-e1e9-449a-b2df-253ec44f926d,d0ccf8cb-1830-4252-8269-d62dc4b9ccb7
1d575581-e1e9-449a-b2df-253ec44f926d,a25c8cef-ee0a-42c8-b6b9-6e1554b061e3
1d575581-e1e9-449a-b2df-253ec44f926d,88aead94-42f6-4f0b-b998-bd1dd02907ca
1d575581-e1e9-449a-b2df-253ec44f926d,7a918392-a726-4177-9c37-49ead1a96498
1d575581-e1e9-449a-b2df-253ec44f926d,2ec26918-1d00-4b8e-bd78-6099a5663a1f
1d575581-e1e9-449a-b2df-253ec44f926d,11fa87c3-e1aa-42f6-84a8-5b7d176337cd
49a619f2-abd7-4b8e-9fb1-d4e3d553d2e0,e7a24dc7-db39-45a6-b963-d754586054a7
49a619f2-abd7-4b8e-9fb1-d4e3d553d2e0,c151d8af-ea36-4334-aaa9-549643416a8e
49a619f2-abd7-4b8e-9fb1-d4e3d553d2e0,badf32ef-5958-4003-81f7-af04937f6661
49a619f2-abd7-4b8e-9fb1-d4e3d553d2e0,d3ec9408-e526-4d07-beae-d0651f6f29bb
49a619f2-abd7-4b8e-9fb1-d4e3d553d2e0,73e594a4-39e1-4cfa-b6b5-299e9f45befd
49a619f2-abd7-4b8e-9fb1-d4e3d553d2e0,23e4cfa3-8d11-455e-a5cb-1b92b22bb14d
49a619f2-abd7-4b8e-9fb1-d4e3d553d2e0,a2db520b-a9fc-41cd-98c1-5e3d22a334e9
ed4d7d40-3f34-4c16-9f08-9c89c5327f1b,f19accb2-9359-45ab-b88d-80303ff139c9
ed4d7d40-3f34-4c16-9f08-9c89c5327f1b,e7a24dc7-db39-45a6-b963-d754586054a7
ed4d7d40-3f34-4c16-9f08-9c89c5327f1b,124ae4d8-ddf8-4d9e-9f8e-ee457c3156f7
ed4d7d40-3f34-4c16-9f08-9c89c5327f1b,7c4ec45f-4cb9-4ddd-b238-167d58d0d224
ed4d7d40-3f34-4c16-9f08-9c89c5327f1b,f6a03f62-b489-4f2d-a650-3cbd9de1104a
ed4d7d40-3f34-4c16-9f08-9c89c5327f1b,c1359eeb-d573-49ab-b69a-68f83211089b
32dcf634-cf00-430a-8cdf-bbdae6c534e5,f17797d2-678e-4c98-a07c-e21ce483ff9b
32dcf634-cf00-430a-8cdf-bbdae6c534e5,5036a415-8d9e-4773-a44c-951eb09e8bab
32dcf634-cf00-430a-8cdf-bbdae6c534e5,3b5cfd48-389a-4640-9714-2a6008bdb590
32dcf634-cf00-430a-8cdf-bbdae6c534e5,d248e243-4f4d-43ef-baa7-d9ff026ab3cd
79506b62-6d3e-43b3-bf0a-097890af523a,698d7b76-1a43-41d2-89df-4199c4e8ad70
79506b62-6d3e-43b3-bf0a-097890af523a,2ec26918-1d00-4b8e-bd78-6099a5663a1f
79506b62-6d3e-43b3-bf0a-097890af523a,60d5206f-c108-4486-88c2-36042c81851c
79506b62-6d3e-43b3-bf0a-097890af523a,363ef7bf-30e4-49fc-b0a3-c1e957ed8e46
7a0c637e-4b3e-4bbc-9c84-ef9d7532b650,2aacf32c-bc30-49a5-88b0-6d2b3fce89b8
7a0c637e-4b3e-4bbc-9c84-ef9d7532b650,a703f494-11dc-4d67-943c-bfa86b3c0b1d
7a0c637e-4b3e-4bbc-9c84-ef9d7532b650,950ec00d-1b5e-4dca-8db1-91fa1187b29e
7a0c637e-4b3e-4bbc-9c84-ef9d7532b650,cad8160a-185e-44a1-99d7-9e208353217f
7a0c637e-4b3e-4bbc-9c84-ef9d7532b650,cb5e166d-dc41-41ce-bd8d-f3868da1e5e0
7a0c637e-4b3e-4bbc-9c84-ef9d7532b650,d248e243-4f4d-43ef-baa7-d9ff026ab3cd
f2a698b1-048a-4cce-a7b5-6b61e0577807,9a190be6-d118-4bb7-9667-f52bba6bcda2
f2a698b1-048a-4cce-a7b5-6b61e0577807,c44969e1-8660-4e52-be78-176fd6fa0656
f2a698b1-048a-4cce-a7b5-6b61e0577807,21c470a2-6193-4233-b865-8a1c38cee4ef
f2a698b1-048a-4cce-a7b5-6b61e0577807,bab5bb4a-2ec0-4623-8395-dbde70ff39c3
f2a698b1-048a-4cce-a7b5-6b61e0577807,950ec00d-1b5e-4dca-8db1-91fa1187b29e
3788d738-5468-44d0-b8c2-002884fdd34e,d0ccf8cb-1830-4252-8269-d62dc4b9ccb7
3788d738-5468-44d0-b8c2-002884fdd34e,9560b98c-336f-48b6-b144-f5707fef8038
3788d738-5468-44d0-b8c2-002884fdd34e,11fa87c3-e1aa-42f6-84a8-5b7d176337cd
3788d738-5468-44d0-b8c2-002884fdd34e,e9e4e2ac-3a85-4a76-a4ea-78dafdf844ee
3788d738-5468-44d0-b8c2-002884fdd34e,40efc5a3-ac3e-4ea7-aaac-b6fa376b2a40
3788d738-5468-44d0-b8c2-002884fdd34e,76f9dbfe-16db-4f21-b54d-1aed264b31b2
3788d738-5468-44d0-b8c2-002884fdd34e,21c470a2-6193-4233-b865-8a1c38cee4ef
3788d738-5468-44d0-b8c2-002884fdd34e,14028d7c-80a0-4a4a-92d6-490e0773a40e
3788d738-5468-44d0-b8c2-002884fdd34e,e64d0e13-600a-41fb-8ba3-3900e982b99e
3788d738-5468-44d0-b8c2-002884fdd34e,68db4103-e11f-40bf-8f10-d9bec8df67c3
b13e1b88-24d9-481b-9f65-74ce14f6ca0a,7eff47b7-3ff9-4690-9c17-5662c95eef85
b13e1b88-24d9-481b-9f65-74ce14f6ca0a,71768175-68a5-4711-b2f3-34193f7bc5f3
b13e1b88-24d9-481b-9f65-74ce14f6ca0a,5365f210-13b2-4e0b-aed5-835d61e95028
b13e1b88-24d9-481b-9f65-74ce14f6ca0a,938f13bb-7a3d-4850-86b8-6abd45e3d509
b13e1b88-24d9-481b-9f65-74ce14f6ca0a,79a66605-6c2e-4848-8c59-0058cc12a3db
42a2b57a-49fe-4969-bf50-d7a7c4edbb43,124ae4d8-ddf8-4d9e-9f8e-ee457c3156f7
42a2b57a-49fe-4969-bf50-d7a7c4edbb43,673a05fd-f773-478c-8ed6-f37485cf716d
42a2b57a-49fe-4969-bf50-d7a7c4edbb43,a25c8cef-ee0a-42c8-b6b9-6e1554b061e3
42a2b57a-49fe-4969-bf50-d7a7c4edbb43,08f4417c-d32e-432c-ad30-9f1b516520a3
42a2b57a-49fe-4969-bf50-d7a7c4edbb43,b1c9a8fb-0d81-4f94-a04c-7baf28899d0e
42a2b57a-49fe-4969-bf50-d7a7c4edbb43,509358c1-7c84-46f1-a2c6-a5c6730f112a
42a2b57a-49fe-4969-bf50-d7a7c4edbb43,3810feac-292b-4968-96a8-905a8965e4b0
42a2b57a-49fe-4969-bf50-d7a7c4edbb43,ca635524-b780-43d9-9b3a-3fd3ec36f6c7
503dd7fa-ec6f-4bc1-b013-caa733ab98f7,9a190be6-d118-4bb7-9667-f52bba6bcda2
503dd7fa-ec6f-4bc1-b013-caa733ab98f7,c1359eeb-d573-49ab-b69a-68f83211089b
503dd7fa-ec6f-4bc1-b013-caa733ab98f7,08be7532-5634-4711-8f5d-87bbad608a54
503dd7fa-ec6f-4bc1-b013-caa733ab98f7,52cf3832-cc29-4a5d-9b48-f5b1480af5c9
